KIC,Porb,sol,chi_fit,window,dur1,dur2,ecc
6766748,7.003,[ 0.36736953 -2.50259958  0.05188527  0.17318063  0.98007268  0.05397684],398307.506028476,111.0,0.3206750935192,0.3336019798160953,0.0202038122116237
6778050,0.946,[ 0.28656101  0.10556802  0.02277752  0.24245372 -0.36641791  0.02258227],1746357.4043602855,31.0,0.1407756694998074,0.1395689383196847,0.004622076178066
6781535,9.122,[ 0.06104381 -1.79859336  0.04215907  0.03353497  4.20556307  0.04118254],8260.124522185071,11.0,0.260562663360111,0.2545272136701122,0.24878570878096
6859813,10.882,[0.21171149 1.25519997 0.04896914 0.00708352 5.07113146 0.03789763],104133.65037187102,41.0,0.3026520265924382,0.2342249640814024,0.2669648014482783
6863840,3.853,[ 0.42272136  0.23304277  0.03352182  0.36897648 -1.69220864  0.03365762],87162.64603565744,51.0,0.2071804001854149,0.2080197457867241,0.0020846465701691
6891512,3.505,[ 0.36869877 -0.08374462  0.05175366  0.37124073  1.66862048  0.05207102],7630016.2619267795,81.0,0.3198616666847693,0.3218230681274807,0.0030572411845528
6927629,7.735,[ 0.35514968  3.83038549  0.04747234  0.26695078 -0.03580982  0.04821574],1524932.1804542504,41.0,0.2934011013816295,0.2979956971813583,0.0077735741612477
6934587,1.571,[ 0.06305091 -0.63306421  0.02688459  0.00518897  0.15383271  0.01912926],29422.386725262528,21.0,0.1661592439761194,0.1182276914859454,0.1685492276439745
6939670,4.239,[ 0.0685327  -0.54981986  0.04572401  0.02740445  1.5667378   0.04177078],20000.84788002516,51.0,0.282595650684952,0.2581628092348,0.045195694525834
6949550,7.841,[ 0.35393938 -2.76489498  0.04728325  0.3531289  -0.15037962  0.04645738],29785.959981391607,11.0,0.2922324654825008,0.2871281867530291,0.2617776651144196
6962018,1.27,[ 0.55203684  0.56114797  0.02002446  0.26085212 -0.07368788  0.01985093],869876.7204701268,21.0,0.1237604762953772,0.1226879819566194,0.0043565332027942
6965293,5.078,[ 0.0191601  -1.13888917  0.02906959  0.01674762  1.4334232   0.02834416],2976.245707109291,11.0,0.1796635606793866,0.1751800668586112,0.0163043543965494
7009828,10.642,[ 0.10364297  3.6119939   0.07075205  0.0769867  -1.70884317  0.07023784],5400.35185136688,111.0,0.4372805481921382,0.4341024745214699,0.0036472397135497
7025540,2.148,[ 0.44806385 -0.48558331  0.0250132   0.35221606  0.58878712  0.0253568 ],494762.33383392286,31.0,0.1545931896481633,0.1567167754671328,0.0068268280380153
7125636,6.491,[ 0.19664855  0.55464053  0.03097397  0.17305449 -2.7564787   0.03058517],10771.358544280636,11.0,0.1914335100906572,0.1890305534278225,0.017089517223459
7128918,7.119,[ 0.10929391 -1.47412338  0.03719684  0.06030864  2.10554804  0.03724231],2758.434049686421,21.0,0.2298937359893735,0.2301747747091977,0.0044925176477778
7129465,5.492,[ 0.29698049  1.65932703  0.03604589  0.25425007 -1.0865961   0.03586956],27322.54191910674,11.0,0.2227803336318667,0.2216905764817686,0.0024519061663356
7174617,1.608,[ 0.09019011  0.06622043  0.02190925  0.00580875 -0.73729823  0.01651552],96437.74302061212,21.0,0.1354093150978368,0.1020735592884489,0.1403719864752455
7200102,14.666,[ 0.35686103 -6.6041096   0.03178133  0.11335597 -1.61383018  0.06948104],10704.969400369551,11.0,0.1964233650103413,0.4294251390920069,0.4489591224646848
7212066,3.84,[ 0.04109553  0.98496118  0.02651443  0.00880757 -0.92870552  0.02508359],9479.995299654587,41.0,0.1638714848243071,0.1550282442233056,0.0278512286519523
7212722,2.316,[ 0.25977474  0.8010581   0.03600554  0.09067517 -0.35685507  0.03510775],398772.9166723872,111.0,0.2225309496030949,0.2169822098411387,0.0126248782582326
7255336,2.406,[ 0.0029569  -1.04813917  0.01793985  0.00264781  0.15529914  0.01736844],2424.9672352072016,11.0,0.1108766365799108,0.107345008816873,0.0161862028034934
7257373,10.467,[ 0.45235151  2.11961491  0.07028572  0.44311252 -3.11391475  0.07204149],86687.8104799901,11.0,0.4343983883953435,0.4452498593858625,0.0123361488234599
7284688,0.646,[ 0.04661764  0.14268485  0.01697678  0.03658571 -0.18098474  0.01564501],3012889.7278130148,21.0,0.1049243816520182,0.0966934134316251,0.040857066350768
7287391,4.286,[ 0.17460351  0.80662263  0.02428745  0.02557351 -1.3349866   0.02321041],87822.03262106527,11.0,0.1501077018182588,0.1434511139559875,0.0226812107839827
7336754,12.155,[ 0.0900908   2.2543936   0.06233554  0.03353044 -3.72690845  0.06275611],11331.798080324,71.0,0.3852625847685447,0.3878619338049418,0.0128783257971781
7362852,7.037,[ 0.32997812 -3.22878452  0.05883959  0.31590651  0.28264694  0.05969169],56905.88517635093,11.0,0.363656032060633,0.3689223773249143,0.0073599001716701
7369523,5.319,[ 0.31488126  1.8080643   0.06000793  0.31105712 -0.85118208  0.05980963],100187.51853419351,11.0,0.3708769090162582,0.3696513191130746,0.0016567151483391
7374746,2.734,[ 0.17279981  1.27136341  0.02975008  0.1281931  -0.09545007  0.02961005],246158.86097232503,41.0,0.1838692860297719,0.1830038701948537,0.0023613295182951
7376500,5.877,[0.1888163  0.52444352 0.04020348 0.06533539 2.05178554 0.03043602],129868.79578382969,61.0,0.248476158815754,0.1881087150402809,0.4017189307994149
7377033,3.914,[ 0.02634815  0.04540785  0.02017917  0.02119864 -1.91297151  0.02051555],3078.018989445024,21.0,0.1247166372687889,0.1267956327613553,0.008284496179406
7597703,9.218,[ 0.41394638 -2.12705733  0.07448592  0.36641419  2.48170927  0.0731251 ],45793.9053236357,111.0,0.460357603739971,0.451947068969166,0.0092190835887623
7605600,3.326,[ 0.19185854  0.15515254  0.02113585  0.05113692 -1.50749746  0.02231046],437014.7691959081,21.0,0.1306293808706466,0.1378889801327925,0.027036270140282
7670485,8.468,[ 0.0809131  -0.56866606  0.03661484  0.07163084  3.61329203  0.03796331],3910.986866518936,11.0,0.2262967358651697,0.2346308809862884,0.0204969434786393
7671594,1.41,[ 0.71751021 -0.52106723  0.00471614  0.37066398  0.19284468  0.00481689],19171.674810058765,11.0,0.0291479210959417,0.0297706067885042,0.01450050312707
7691527,4.8,[ 0.27217622 -0.52856961  0.03135148  0.23469248  1.66535257  0.03580065],32327.979696314367,11.0,0.1937667424102221,0.2212646487291549,0.0945395062073258
7695093,4.033,"[ 1.13145067e-01  1.78677180e+00  3.93448915e-02  1.48411709e-03
 -2.25448036e-01  2.64207222e-02]",88950.0562850335,11.0,0.2431697093130633,0.1632923383237433,0.1965257160626209
7732791,2.064,[ 0.13344576 -0.77038617  0.01930901  0.1158393   0.26233614  0.01937564],72352.91599453271,21.0,0.1193386513859895,0.119750486834,0.0018081060646621
7750740,5.874,[ 0.21122795  2.80690842  0.0381531   0.01740314 -0.13018051  0.03869001],23010.68078062628,71.0,0.2358038691277064,0.2391222098290344,0.0069871082454106
7798259,1.734,[ 0.28531589 -0.41146319  0.02124998  0.103599    0.45496079  0.02030118],25753.93939992001,21.0,0.131334770288229,0.1254707425998013,0.0228404697115646
7816680,8.585,[ 0.13599979 -3.65446848  0.0446824   0.09951088  0.63909621  0.04469083],68789.38574821841,21.0,0.2761579851252849,0.2762100909796445,0.0002164431555195
7830321,2.027,[ 0.00355774  0.17301191  0.01324998  0.00145673 -0.83954516  0.01031538],1360.1657699276475,11.0,0.0818910459074009,0.0637538434519335,0.124532448528105
7831363,2.817,[ 0.0038277   0.87840278  0.02084575  0.00168903 -0.52841923  0.01726303],30677.81977473815,21.0,0.1288364090734359,0.106693562213074,0.0940175187915913
7838639,4.226,[ 0.06137642  0.8204221   0.03210478  0.05594025 -1.29229793  0.03192315],22061.109400068155,31.0,0.1984224390743709,0.1972998764255744,0.0028386515533733
7877824,9.449,[ 0.27099509  0.98902949  0.0530022   0.21143119 -2.58571147  0.05542778],43801.53225051604,111.0,0.3275782389313748,0.3425694170109707,0.1924398900305211
7885570,1.729,[ 0.12769725 -0.10645798  0.04542805  0.00361789  0.76429499  0.03856612],3010096.132075198,11.0,0.2807664512789345,0.2383565489732604,0.0818925617292938
7886329,0.567,[ 0.00771084  0.10701139  0.01370555  0.00271996 -0.17556484  0.01280506],6560.972716760331,21.0,0.0847066852907269,0.0791412468011861,0.0340633662822151
7919653,4.21,[ 0.11175714  1.16553996  0.04671973  0.08574282 -0.93938948  0.04704873],57019.25424667385,11.0,0.2887496190216168,0.2907829824257202,0.0035087252191347
7941635,0.763,[ 0.01011457  0.13238457  0.01817953  0.00094093 -0.25089785  0.01662426],3871.9717299685353,21.0,0.1123579547064081,0.1027456240624634,0.0448373938076531
7943535,4.719,[ 0.01100713 -1.18228656  0.02875265  0.0071275   1.62695926  0.02811296],2077.2710325396124,31.0,0.1777047272551652,0.1737511258222155,0.1501273017139541
7947631,2.517,[ 0.01537186 -0.07166915  0.01845268  0.01332528  1.18703211  0.01862881],2389.022733074795,21.0,0.1140461512469579,0.1151347026779494,0.0047514089749637
7950775,8.967,[0.06156702 0.10201496 0.03714412 0.02635775 3.40283165 0.04056303],5649.016565612798,61.0,0.2295679500745087,0.2506983671571623,0.2117970697463412
7960547,6.767,[ 0.25225516 -3.01313201  0.03980976  0.2418687   0.30067513  0.03709288],87282.73511699299,11.0,0.2460428061878676,0.2292512471989716,0.0388565939428529
7967100,1.927,[ 0.00774788  0.85673801  0.02011867  0.00200262 -0.1053127   0.01725371],2150.456022533779,21.0,0.1243427088606421,0.1066359370378634,0.0766688810330004
7970760,7.649,[ 0.25522534 -3.73243362  0.06535122  0.09284974  0.09319245  0.06551149],490227.68113704736,71.0,0.4039009019418955,0.4048914278167606,0.0012463386987499
8008128,14.854,"[8.60708516e-02 5.04730253e+00 5.18746021e-02 1.65916879e-04
 1.39280333e+00 3.51379329e-02]",11420.649092393634,11.0,0.3206091423859138,0.2171687506209823,0.4428876712929375
8016214,3.175,[ 0.25020333 -0.96309367  0.06757265  0.20013041  0.62096374  0.0614428 ],2430570.5995305814,61.0,0.4176303684063559,0.3797450491623531,0.0475430420091014
8081482,2.819,[ 0.07374932 -0.46008634  0.04406247  0.00236643  0.94952091  0.03376196],87373.91454499705,41.0,0.2723265147509234,0.2086645981966881,0.1323557157901116
8088354,2.898,[ 0.16880879  1.09133173  0.02871293  0.02130563 -0.35711777  0.02735676],113932.91500086604,41.0,0.1774592189292159,0.1690774901855508,0.0241889713285241
8094140,0.706,[ 0.34265672 -0.06056643  0.01645318  0.0977294   0.29101777  0.01540693],2777929.728981145,21.0,0.1016882663727038,0.0952219912198991,0.0329894296942448
8095099,4.206,[ 0.26923691  1.35722685  0.0599152   0.25309391 -0.74565535  0.05847019],435915.2557494865,81.0,0.370303792764437,0.3613729189497152,0.0122061173679061
8097825,2.937,[ 0.18512134  1.34760143  0.05651592  0.11085792 -0.12246626  0.05119716],330965.8286820579,41.0,0.349294620614677,0.316422227433902,0.0493860591502278
8098300,4.306,[ 0.36825561 -1.10660163  0.04848897  0.2605356   1.06052362  0.04876312],264512.1876081096,101.0,0.2996843867254757,0.3013787231704832,0.0058734468878734
8111622,15.446,[ 0.34467071 -1.42369815  0.04123956  0.03080437  1.40846281  0.04765353],28582.20638098893,41.0,0.254879626713711,0.2945209265063391,0.5025850880909581
8127648,2.047,[ 0.12746862  0.64613669  0.02178823  0.09884697 -0.3764248   0.02170914],43512.29749838396,31.0,0.134661370436214,0.1341725577221784,0.001955701689388
8128965,7.14,[ 0.2225819  -0.64290374  0.06707408  0.10152605  2.92401349  0.07046388],736753.6625332317,81.0,0.4145489784355481,0.4354995409762594,0.0246556433454997
8145789,1.671,[ 0.01948414  0.44095461  0.02218558  0.01525832 -0.39462103  0.02245543],2937.71081942708,51.0,0.1371171872476617,0.1387850032042834,0.0060453718965065
8195877,1.51,[ 0.07287337  0.09655258  0.02320097  0.04566509 -0.65715991  0.022483  ],25543.97046872049,21.0,0.1433927896408927,0.1389553595380626,0.0157731324482327
8211824,0.841,[ 0.06031853  0.25276648  0.01560131  0.05689167 -0.16931104  0.01507631],134390.4324967623,21.0,0.096423333091244,0.0931785781502999,0.0173653088797552
8229048,5.479,[ 0.03356391  0.41836434  0.03270541  0.01528862 -2.32029999  0.03223752],14522.638472153363,71.0,0.2021346515698987,0.1992428465727886,0.0072086837068474
8230809,4.078,[ 0.03864178  0.64785862  0.07305997  0.00214176 -1.38300709  0.08563282],26873.85093792509,91.0,0.4515445557326791,0.5292506256343876,0.0792895530134297
8231877,2.616,[ 0.01882256  0.26110503  0.01978078  0.01113407 -1.04714267  0.02005738],2496.330472104942,41.0,0.1222544031606948,0.1239639056661677,0.0069446285104012
8244173,2.184,[ 0.4100747  -0.76617908  0.02492478  0.39965061  0.325947    0.02529372],155384.0041029827,41.0,0.1540467437439245,0.1563269479576316,0.0073472010160508
8263746,10.994,[ 0.12868875 -2.89194615  0.04342897  0.06831356  2.54955761  0.03470411],4201.256844763784,11.0,0.2684111857113143,0.2144875433693904,0.1119477265485532
8279765,2.758,[ 0.04006801  0.96131394  0.02690376  0.00131301 -0.41411564  0.01539535],3255.77814605104,11.0,0.1662777223701286,0.0951504382509409,0.272079605368677
8285254,7.536,"[ 1.79008202e-01 -1.26755983e+00  7.47055881e-02  1.10575427e-03
  2.52581942e+00  3.62091303e-02]",23844.30639890874,11.0,0.4617152437311334,0.2237892486048842,0.3471219101809427
8288719,1.51,[ 0.02888772 -0.42428092  0.01957266  0.0216815   0.32968909  0.01949873],5438.949804937296,21.0,0.1209681334227221,0.1205111983563822,0.0021745249248744
8294484,1.013,[ 0.10160803  0.11901371  0.03170283  0.00475134 -0.38960789  0.02662575],1200122.8670176978,21.0,0.1959382411392724,0.164559490539919,0.0871050002816156
8296467,10.303,[ 0.52064911 -4.64656715  0.04960987  0.32608095  1.7976378   0.03530499],24689.94121758093,11.0,0.3066120692702512,0.2182012569385607,0.2592722835223768
8299947,5.366,[ 0.26583999  0.04109826  0.03656645  0.24475068 -2.64210884  0.0364705 ],46799.14829804764,11.0,0.2259976542777351,0.225404624819629,0.0013151474057418
8301013,4.428,[ 0.40236257 -0.65511955  0.04730701  0.34974048  1.56234992  0.04853083],125184.32462611352,101.0,0.2923793021527352,0.2999430879511457,0.012828885793382
8302455,4.884,[ 0.09996544 -0.6162191   0.03608339  0.10128328  1.82548312  0.03586789],120638.46254446004,71.0,0.2230121372516813,0.2216802038409904,0.0029967102839427
8312222,12.823,[ 0.12295671  4.66515335  0.04756853  0.08632028 -1.29817496  0.06092712],4577.026577700544,11.0,0.2939956227102644,0.3765578970852909,0.1348107724185522
8316503,5.065,[ 0.16175888 -1.59419533  0.04409881  0.02666266  1.29043431  0.04263015],56948.4729594916,51.0,0.2725511215037381,0.2634741367566122,0.1105102477346721
8345358,9.381,[ 0.06422107  1.04539881  0.03912811  0.0170846  -3.64502844  0.03830967],2818.023278565661,81.0,0.241829927242918,0.2367715386958799,0.0105691107678754
8364119,7.736,[ 0.32064805  1.97666272  0.04357972  0.27501883 -1.80163136  0.04538482],181598.37264752647,21.0,0.2693429478985938,0.2804992664718542,0.0272665490078577
8381592,5.784,[ 0.07401913 -1.85624558  0.02952722  0.04140069  1.02006659  0.02915579],31177.103548447907,11.0,0.1824919471687476,0.1801963108915316,0.0076298066982565
8409588,2.722,"[ 1.66281303e-03  1.77554208e-01  1.42471996e-02  8.66628804e-04
 -1.18167410e+00  1.37919911e-02]",2644.446412472634,11.0,0.0880543128969019,0.085240913038286,0.016266883732059
8411947,1.798,[ 0.48802416 -0.27970401  0.02852831  0.30122468  0.61777872  0.02840061],429983.61238306673,31.0,0.1763182322920983,0.1755289782106535,0.0026055481533164
8435247,0.696,[ 0.00900825  0.30500721  0.01237465  0.00546505 -0.04377465  0.0106436 ],18071.81052226253,11.0,0.0764810754381373,0.0657824087388041,0.0752238812663673
8444552,1.178,[ 0.06246572  0.08676115  0.0208724   0.06031679 -0.50284368  0.02037978],28272.594453683243,31.0,0.1290011513613493,0.1259564888941572,0.0119690400996329
8460600,6.352,"[ 7.85625070e-02  2.69592306e+00  4.21823719e-02  8.89845855e-04
 -4.40874080e-01  1.01255089e-02]",14894.826455369976,11.0,0.260706656755068,0.0625803494112404,0.6129262574424712
8479107,0.768,[ 0.13799125  0.29695842  0.01690545  0.07513621 -0.08523771  0.01564478],855513.0054883971,21.0,0.1044835154408853,0.0966919824420321,0.0389053646553176
8479386,11.721,[ 0.36820652 -2.52966518  0.09131941  0.32703023  3.33082912  0.0895367 ],243527.5567236028,111.0,0.564396397998622,0.5533783976188236,0.0098570843215368
8543278,7.549,[ 0.04205691  3.49903337  0.02310649  0.01763775 -0.2125281   0.02228912],2612.086221442841,11.0,0.1428088330879466,0.137757120046346,0.0222644936151473
8552540,1.062,[ 0.36802171 -0.49562443  0.02741348  0.09432328  0.03624051  0.01455483],136793861.05131525,11.0,0.1694280667383804,0.0899555896407409,0.3063923571296198
8580438,6.496,"[ 1.22123756e-01 -2.53873107e+00  5.48579421e-02  4.89952165e-04
  7.23065573e-01  4.14867045e-02]",93010.26211465358,11.0,0.3390475699988231,0.2564071093127891,0.1388255672978219
8581658,3.482,[ 0.36872379 -0.28211039  0.04277309  0.09654713  1.4589383   0.04565954],223911.86651507777,81.0,0.2643575408672238,0.2821971535354493,0.0326401307856627
8590527,0.74,[ 0.02117291  0.33089615  0.01738129  0.00364776 -0.03954558  0.01140884],30365.518321175743,11.0,0.1074244694497134,0.0705119314604927,0.2074500487704539
8604993,6.57,[ 0.06099794  2.50751505  0.04145776  0.02378938 -0.73058431  0.03958427],14280.438390902951,61.0,0.2562281895601259,0.2446492091139585,0.0256934220350541
8608490,1.083,[ 0.4336378  -0.12377649  0.02273175  0.23747645  0.41737438  0.02179007],1263742.3821025714,41.0,0.1404927996844646,0.1346727312068988,0.0211572147052952
8618226,5.882,[ 0.25092438  0.25639014  0.04599046  0.04829362 -2.68325356  0.04689474],159288.2859814581,61.0,0.2842424229406498,0.28983125182768,0.0097421216448996
8620561,0.782,[ 0.25986296  0.05339849  0.01755451  0.12675482 -0.33841645  0.01635168],64052.38904189693,21.0,0.1084950514099111,0.101060952026322,0.0355132255383909
8621026,4.059,[ 0.26955439  0.47186109  0.05035165  0.04682421 -1.56040286  0.05176451],397792.4072925721,101.0,0.3111965916325931,0.3199287493566789,0.0138771372635593
8719897,3.151,[ 0.19004352 -1.45577726  0.05806702  0.16163529  0.12113683  0.05344601],1053234.8109707106,81.0,0.3588811820232536,0.3303211886398046,0.0414451933158597
8736245,5.069,[ 0.37543881 -0.56742789  0.04669127  0.16897422  1.96672661  0.04881963],576979.2053703226,81.0,0.2885737480794754,0.3017279943937543,0.0222841933054402
8746310,6.856,[ 0.07185689 -2.34654345  0.02814228  0.00869668  1.08114438  0.02636633],5760.227138379179,11.0,0.1739323628431179,0.1629561580462883,0.0325811969358551
8784288,3.655,[ 0.47241512  0.75429009  0.03902041  0.30630661 -1.07301909  0.04024464],276222.1756079558,71.0,0.2411642432408653,0.2487305985573318,0.0154450737883593
8848271,9.992,"[ 4.05682451e-03 -4.05593802e+00  3.34701839e-02  7.29452872e-04
 -8.41806760e-01  2.71713721e-02]",1621.5362068340728,21.0,0.2068612869858221,0.1679317038586378,0.2987570157848931
8879915,3.443,[ 0.53790009  1.01789006  0.03326405  0.27560165 -0.70331405  0.0341302 ],101627.87722571786,61.0,0.205587276432698,0.2109404819295171,0.0128526867340101
8906676,8.21,[ 0.14594193 -2.89481302  0.03753627  0.01568307  1.2120135   0.03763526],45290.81002925328,51.0,0.2319915717628866,0.2326033989555433,0.0013624837034158
8938628,6.862,[ 0.08965916  2.09591032  0.03022699  0.05903692 -1.34668508  0.03012868],19358.993896671,11.0,0.186816844209579,0.186209234114361,0.0031142705815812
8939650,3.655,[ 0.04899745 -0.51745185  0.03610912  0.0469924   1.31020373  0.03641649],12987.76400302041,41.0,0.223171116506162,0.2250708335799407,0.0042386783962011
8940961,3.167,[ 0.25110334 -0.7198563   0.03910611  0.10474404  0.86402042  0.03749128],129619.2451997978,41.0,0.2416939079814355,0.2317135414234172,0.0210828083664159
8949316,0.604,[ 0.01437729 -0.16950569  0.01720909  0.01713074  0.13244863  0.01756691],133751.7652705196,11.0,0.1063601812638009,0.1085716636252484,0.0102899119323987
8953426,5.332,[ 0.17461707  0.41586033  0.06661945  0.15822873 -2.25024588  0.0668961 ],304812.43732350634,111.0,0.4117391698410471,0.413448973697208,0.0020722532484855
8957954,4.36,[ 0.26471076 -1.56330467  0.04261796  0.2545952   0.61678112  0.04266769],216541.18126715213,11.0,0.263398774481467,0.2637061375415663,0.0005839341946179
8984706,10.135,[ 0.2652805   0.81268298  0.0497904   0.26351493 -4.15956463  0.04895272],74149.06070501433,11.0,0.3077277818527522,0.3025505768104253,0.0170267669114638
9005854,3.78,[ 0.16378418  0.16737441  0.035061    0.07190064 -1.72249897  0.03247225],18809.348861351704,41.0,0.2166932862522558,0.2006936172991937,0.0383329804761869
9020426,0.913,[ 0.41925052  0.02698012  0.02582434  0.37287021 -0.42880731  0.02490219],18313913.717662115,71.0,0.1596064219151556,0.1539070912615547,0.0182201912290086
9025914,11.32,[ 0.20906297 -5.26199253  0.04308402  0.03224524  3.0688491   0.05239965],36722.47835788484,51.0,0.2662792726764404,0.3238541624119717,0.3832401715386158
9029486,6.277,[ 0.25249454  0.81890159  0.03579156  0.22630686 -2.31926371  0.03578201],73720.86574194026,11.0,0.2212084609030249,0.221149472382617,0.0001574725102916
9084778,1.184,[ 0.00367667 -0.44348385  0.01305989  0.0035856   0.14715     0.01438652],1371.7314607695148,51.0,0.0807161747098135,0.0889153979627029,0.048369448002092
9098810,8.258,[ 0.31775231  2.70375091  0.03376281  0.23985311 -1.3760129   0.04641229],37396.41915150231,91.0,0.2086698473968775,0.2868495149030834,0.1580509081071066
9110346,1.791,[ 0.32281642  0.30376561  0.02620732  0.26327628 -0.59280757  0.02619478],288692.33833067794,31.0,0.1619734113597131,0.1618958867303057,0.0009711959303638
9137992,1.47,[ 0.07301981  0.24894435  0.03517862  0.00496245 -0.47928111  0.03040529],496257.5281957098,21.0,0.2174202116162086,0.1879188238972948,0.0731411262638415
9143254,2.275,[ 0.01965095 -1.11842575  0.02393902  0.01498089  0.0183007   0.02304141],7612.296876588231,11.0,0.1479542658355113,0.1424066333673787,0.0191134540265775
9210828,1.656,[ 0.13858525 -0.75552029  0.02395548  0.09374792  0.07253956  0.02339287],535451.2466609371,21.0,0.1480560009517844,0.1445787845909419,0.0118825792851296
9266285,5.614,[ 0.05265982  1.05981053  0.045756    0.01867682 -1.75888462  0.04624982],7846.074546373651,81.0,0.2827933613305706,0.2858453466541006,0.0062860607474927
9346655,0.872,[ 0.0674853  -0.27080658  0.01327402  0.03612361  0.16436883  0.01127098],363841.41153649,11.0,0.0820395907451304,0.0696599181129001,0.0816200612198593
9353182,10.476,[ 0.13420562 -4.96206993  0.07974544  0.01122478  0.51409021  0.07794217],289040.37711132795,111.0,0.4928638527900357,0.4817188015509617,0.0374966780364371
9392702,3.909,[ 0.10406608  0.38420938  0.04871878  0.03829425 -1.57097039  0.04998724],51812.95200745923,71.0,0.3011047124662701,0.3089443597744155,0.012853749836758
9411943,3.844,[ 0.01032397 -1.26715211  0.02745116  0.00455656  0.63766122  0.02668111],1583.8552898207315,51.0,0.1696609033030744,0.1649016819061579,0.0158644347513232
9412462,10.187,[ 0.34431734  1.01627315  0.0909352   0.26116281 -4.21427914  0.08451496],104575.35835448829,101.0,0.5620218149434684,0.5223417047010308,0.0422569334745347
9451127,5.117,"[ 6.90598407e-02 -2.04194009e+00  4.17932503e-02  1.73356912e-03
  5.26844820e-01  3.18013625e-02]",5616.644931897374,41.0,0.2583017047094251,0.1965471953465678,0.1358059882787196
9468296,5.749,[ 0.01213169  0.76725419  0.01825313  0.00629297 -2.08753806  0.01622641],1500.0838880414317,11.0,0.1128128005138084,0.1002867824951527,0.0590262429737348
9468384,11.083,[ 0.18101001 -0.250772    0.06122838  0.04585049 -5.38744607  0.06822209],21472.46282236493,81.0,0.3784198131310243,0.4216442248280891,0.0788089060182809
9474485,1.025,[ 0.41660228 -0.24137094  0.02129983  0.36412424  0.27223204  0.02102932],893691.2893852832,31.0,0.1316428583869178,0.1299709867623751,0.0066103668850415
9532421,4.309,[ 0.02159468  0.29669501  0.01980819  0.00288668 -1.86146139  0.01244793],3067.108014342488,11.0,0.122423823938568,0.0769339638775559,0.2281858995755242
9540450,2.155,[ 0.34717215  0.08732755  0.03461743  0.1797609  -0.98989732  0.03470732],566861.099595322,61.0,0.2139517969851072,0.2145073935263075,0.0013121467571821
9569866,1.48,[ 0.41916837  0.24639825  0.02653029  0.10297259 -0.49279375  0.02298018],1882376.6121665533,21.0,0.1639695423704014,0.1420282100067607,0.0717093551472158
9576197,7.964,[ 0.07722124 -3.27856298  0.10113728  0.0053218   0.6836933   0.08803022],101262.46777764244,111.0,0.6250754073045117,0.5440676468182513,0.0693974972062037
9579499,7.947,[ 0.00889347 -2.30151286  0.01507901  0.00534756  1.24818561  0.0183155 ],2064.5082728396974,11.0,0.0931952703965883,0.1131982934718438,0.128101504444523
9592575,5.275,[ 0.14268053  0.75593406  0.0517423   0.14275833 -1.88164127  0.05200732],34981.79115466992,61.0,0.3197914621158695,0.3214294154531671,0.0025545276827563
9593759,2.494,[ 0.23202854 -0.6152324   0.02501632  0.022367    0.63032533  0.02287502],16829.2986127057,41.0,0.1546124788788334,0.1413782603671889,0.0447208231177529
9596187,0.953,[ 0.00232422  0.19077248  0.01536799  0.00080758 -0.28423539  0.0143267 ],1804.8531784590327,31.0,0.0949813195455856,0.0885456517594809,0.0351527467917604
9597095,2.746,[ 0.04698539  0.19380961  0.02776176  0.0086433  -1.17897541  0.0251228 ],1933.7556621319336,41.0,0.1715805537598764,0.1552705690252169,0.0499004994120729
9597411,3.151,[ 0.02596242  1.06763579  0.02411944  0.02655841 -0.50803487  0.0242619 ],3170.588029087925,31.0,0.1490693646225037,0.1499498081583625,0.0029456672672539
9635529,4.704,[ 0.25849503 -0.38239148  0.05254601  0.20637176  1.96978518  0.05283815],445050.02311256295,11.0,0.324758733381955,0.3265643261460165,0.0027728198441546
9637299,1.882,[ 0.34462777 -0.65169097  0.0308341   0.07916975  0.28956166  0.03095818],1557714.0993925892,51.0,0.1905690647183273,0.1913359657787062,0.0020191332375239
9641031,2.178,[ 0.40185709  0.59459785  0.03383453  0.18762204 -0.49444496  0.0342181 ],13497038.440059876,71.0,0.2091130906077698,0.2114837745513486,0.0056365600718978
9656543,2.545,[ 0.41621192 -1.11933858  0.02770512  0.35190846  0.15350163  0.02788511],334597.52887580136,51.0,0.1712304932280695,0.1723429313876675,0.0032446485642745
9664215,3.319,[ 0.04098061  0.41869203  0.03086942  0.00680266 -1.23521007  0.02721062],2887.333340922768,31.0,0.1907873300690588,0.1681742835766706,0.0630514089512788
9714358,6.474,[ 0.21218012  2.88746571  0.03135488  0.01881359 -0.29912423  0.03217883],144942.17494558037,61.0,0.1937877460585912,0.198880128304725,0.0178265414224777
9761199,1.384,[ 0.00481493  0.21580858  0.01018645  0.00379403 -0.47777014  0.00935086],2075.161210466344,11.0,0.0629569743369882,0.0577926380271736,0.0428064851146656
9762519,7.515,[ 0.12139832 -0.94689963  0.0323876   0.02617785  2.99189585  0.0326365 ],19919.63462526039,61.0,0.2001704281441929,0.2017087178631831,0.03808747703503
9775253,8.788,[ 0.22575434  0.21559016  0.02837421  0.13018414 -4.17777258  0.02812641],31485.231594096105,11.0,0.1753658238524496,0.1738343102186288,0.004387255128458
9777090,5.508,[ 0.1425702   2.45976484  0.03238725  0.0419974  -0.3184473   0.03257312],3989.3633169932873,51.0,0.2001682762909986,0.2013170428020941,0.0074742910435352
