KIC,Porb,sol,chi_fit,window,dur1,dur2,ecc
4037428,4.265,[ 0.02382683  1.86484898  0.02145503  8.01594614 10.54621511  0.3988269 ],3124.45051147908,11.0,0.1326020774835488,2.464935523314334,2.573653863900941
4159347,12.284,"[5.38136991e-04 4.69504335e+00 1.06119027e-02 2.79318724e-04
 4.98816827e+00 8.39063437e-03]",1815.045732113875,11.0,0.0655864888962671,0.0518580188059072,0.7569949281555233
4252322,14.592,"[9.38442588e-04 5.58508725e+00 9.07503625e-03 2.08871124e-03
 1.20054259e+00 8.68717596e-04]",1372.275233067228,11.0,0.0560879403866056,0.0053690783583242,0.8827817325100537
4263529,10.104,"[1.58824843e-03 1.37679186e+00 6.19662365e-03 1.54893195e-03
 7.45661447e-02 7.49434135e-04]",2420.3818069054905,11.0,0.0382980131950012,0.0046318511533325,0.9771496572192196
4276114,3.722,"[ 5.70113648e-02  1.03130425e+00  2.40083747e-02  2.64023779e-04
 -1.76903741e+00  1.82085963e-02]",37998.27871423397,11.0,0.1483829102300755,0.1125375848256871,0.4195598902506302
4455763,0.766,[0.01694971 0.25241166 0.02000373 5.17685813 5.64814754 0.00847491],154561.9772793215,21.0,0.1236323686982872,0.0523788535707403,10.28732486026771
4484356,1.144,[ 0.13161278  0.5084317   0.02014687  0.12685771 -0.06240748  0.01989882],164022.34350122057,21.0,0.1245170008987091,0.1229839538434275,0.0063958924378928
4547480,4.427,"[2.09789967e-03 2.04861889e+00 1.11932168e-02 3.41993226e-04
 8.94510791e-01 1.25991748e-02]",1848.5294031808903,11.0,0.0691792806128539,0.0778687539193943,0.3805118934780999
4743508,2.086,[0.02635338 0.45764457 0.01497394 0.02643707 0.42810021 0.01514446],14097.30261680717,11.0,0.0925459020048217,0.0935997838674773,0.7631717181294042
4912991,4.443,"[ 2.54832442e-02  2.09372116e+00  2.33524444e-02  1.04082264e-04
 -7.10137098e-01  9.95151707e-03]",22045.220339647512,11.0,0.1443289565034744,0.0615049991141276,0.4519977767257949
5077629,7.919,[ 0.01683022  1.07305468  0.03530293  0.00467032 -0.98933141  0.0021337 ],1235.7216511682122,21.0,0.2181884866670272,0.0131872574566074,0.9626116281824788
5122112,3.055,[ 0.00725296 -0.13715088  0.01198391  0.00518051 -0.11659341  0.01020007],1711.5269041983709,11.0,0.0740661014961897,0.0630411508059854,0.7789894146597323
5269407,0.959,[0.15528904 0.19002092 0.01593527 0.15902944 0.16120589 0.01614955],979431.7921417408,11.0,0.0984873962180271,0.0998116960952897,0.738230718379447
5282049,5.91,"[1.79727353e-02 2.00114754e+00 4.80100081e-02 1.43920489e-04
 7.48205792e-01 1.06169599e-02]",6641.343497309103,21.0,0.2967241560994578,0.065617745056498,0.7819568004214491
